timestep,xmain,xhigh,xlow
192.728,-635.8260754970031,839.5516185300937,428.23543798362994
192.736,-643.9243015184502,854.5176181081466,442.2976393638193
192.744,-649.8128097952196,868.6223324380555,433.02092929180367
192.752,-653.200901690958,870.6982860112962,433.2342452991685
192.76,-654.3308581190527,880.3828489938568,459.3892622088506
192.768,-653.0654842425316,881.7613630505341,459.4292815162202
192.776,-649.3539086854955,892.2259703528712,453.693496438281
192.784,-643.2072248091781,912.1694836018272,323.37759144924047
192.792,-635.4323621664591,843.335848897688,377.94528703386555
192.8,-624.4618155743719,848.9259764415558,415.62503036271823
192.808,-611.2401197029678,826.0496504467187,424.338283834958
192.816,-595.508285254508,813.4125735807839,430.78682560826275
192.824,-577.5824330086214,789.6704979769546,416.03180918472
192.832,-557.264550916421,772.0811278328009,422.5203694114892
192.84,-534.612537802706,732.4711554416245,418.2692670934688
192.848,-509.9993267123902,708.939495940216,418.4619154182919
192.856,-483.2796184887153,658.3846033916585,426.6163554870691
192.864,-454.61409319042167,613.6683495071494,432.74179875644404
192.872,-423.96075090985096,581.9917008901033,412.9693486192535
192.88,-391.67909023236444,538.211671506491,398.1929288120407
192.888,-357.6122808363549,505.8148148727979,394.59375888009345
192.896,-321.96869826116375,462.30088586800343,365.30801692498153
192.904,-284.90119831412125,425.0120736983881,366.9377007381735
192.912,-246.61593107703268,364.11647484488265,390.78091047393707
192.92,-207.32586063680387,308.26581770290966,403.72419891750434
192.928,-167.1236675072583,239.76527633496107,407.4859700086798
192.936,-125.96516841008885,185.15202410539504,395.2407505246261
192.944,-84.3658108186902,127.51234885427675,413.7662182868298
192.952,-42.100055860389055,64.59128334093204,419.5645891471026
192.96,0.4166326370749332,11.506067693878427,401.0169437837406
192.968,43.14006487454333,-49.8838050372412,377.5543960261032
192.976,85.80429638722376,-109.49291175222737,340.8714578879875
192.984,128.3873061493374,-159.3623637155382,347.1321962710057
192.992,170.57027327438425,-214.13249017811322,411.2025517440371
193.0,212.24285454065785,-262.7430682662079,429.92290933453353
193.008,253.09017298653262,-312.84614991275953,437.4530720268756
193.016,293.00807901528793,-366.7152434274518,415.2230190568964
193.024,331.9927044864124,-408.8596871706886,435.2316021125017
193.032,369.7078611303537,-451.4222763896773,455.9496429494531
193.04,406.06177024895635,-496.0390281563724,469.9840293409612
193.048,440.9911760352101,-533.694217376829,467.5175934699465
193.056,474.22246595613774,-573.2027125782062,470.68502614104983
193.064,505.80983779687847,-601.5774684695739,448.54277490542654
193.072,535.4685186023939,-640.8067130602348,450.18820994477693
193.08,563.0101586623546,-670.1218008845073,447.50613879351073
193.088,588.5388505078092,-699.0492060734645,463.37806267082203
193.096,611.7656054681762,-714.0325070526428,446.4579432666897
193.104,632.630848873065,-718.3832644834613,437.51907710070213
193.112,651.0059718689889,-737.192515070755,430.8531259927865
193.12,666.9515240006386,-748.1427280627285,423.879427905418
193.128,680.4117821677875,-757.6718905281808,404.5490730527789
193.136,691.1587896359313,-756.292407721069,399.87090119736126
193.144,699.1035453641731,-740.1422920477686,403.0239222049407
193.152,704.2635178178255,-734.5668303488437,376.9557528569429
193.16,706.8033168003677,-718.7710295635476,412.2863041916529
193.168,706.540442781256,-692.8052459757571,404.49324717769787
193.176,703.5891483441432,-664.8453008774843,383.54796627890516
193.184,697.742963357553,-634.6078273388603,397.48191222907747
193.192,689.2624457228334,-605.835344521567,418.29424550527136
193.2,677.9432662991177,-582.8726821721272,416.57636377648583
193.208,664.1943176580197,-544.369774226581,398.72230225493394
193.216,647.8214968492939,-504.5441516098523,393.41071005931275
193.224,628.8931981357784,-467.66812258525135,381.990004116325
193.232,607.6229562887402,-413.25672205648505,346.4711727879722
193.24,583.8861681572844,-365.56203448841075,315.42912463017103
193.248,557.9565665076154,-323.4955918322552,296.9481124651765
193.256,529.8351111267674,-274.6222866076718,281.097800265998
193.264,499.7936778505284,-226.35387100567365,258.75919673261103
193.272,467.69859299304653,-169.39602027141788,262.6214132093317
193.28,433.9010045208751,-120.9129387411514,239.01394099679126
193.288,398.43955257249314,-73.69023259482624,218.63968751771384
193.296,361.44071457093384,-6.8116741748228735,210.80500563395796
193.304,323.0468925377254,45.49324244287747,207.9372375289247
193.312,283.47785073084196,101.68290629390147,167.3895403727466
193.32,243.06324348925168,155.76047559176536,152.42682568010937
193.328,201.788405070595,210.20985118555177,144.03644961757837
193.336,159.70146320210424,260.8365241078856,119.57330555274409
193.344,117.11408552880327,314.42735979007574,107.19862156628649
193.352,74.28903253496466,362.443568001354,89.0995859903971
193.36,31.35202664188772,397.0118500827239,32.12166851342415
193.368,-11.638190100538191,453.00252511412504,12.409199013495543
193.376,-54.35614047511669,560.3802820037274,108.80818467263352
193.384,-96.82476095967905,622.8218881937129,105.4176578474973
193.392,-138.67151891833922,691.1050753015596,72.22500208556713
193.4,-179.72202906926546,753.1644669223344,46.98506874716631
193.408,-220.05004611344683,814.8880189290256,19.195725919415562
193.416,-260.4957788100411,920.8563778673871,163.0904335592095
193.424,-298.5710013605237,952.7638951584935,134.8705081662213
193.432,-335.2434286052092,982.309454150587,101.05582996335914
193.44,-370.46593888657287,989.4339297678471,82.35561351272689
193.448,-404.14362953013693,1005.2599076814205,68.69971809201016
193.456,-435.98320460689075,1022.5754230980262,29.007069877634116
193.464,-465.84939456505543,1023.3260640618549,21.499732918102985
193.472,-495.3415416060905,1004.4454631581041,-23.780342862674708
193.48,-521.3801598597789,983.1473587242747,-48.500101629663234
193.488,-545.2109104320136,957.0207675602725,-66.451221328099
193.496,-566.5111984890948,924.207726032633,-89.72879550232726
193.504,-585.7291099184044,870.8112902182813,-88.8573344732886
193.512,-602.3441403555335,834.5814493362703,-92.16741840064837
193.52,-616.3976032603863,798.2848482062212,-130.94800263405972
193.528,-628.0028324005277,755.0907249920972,-131.6385184231616
193.536,-636.872645045908,700.4445884196799,-193.039745493349
193.544,-643.1750944670781,636.7652817680557,-200.65913997636667
193.552,-646.9776459137543,575.0174911184384,-188.9772440229426
193.56,-647.9229060502902,509.04564675170565,-190.63727887999897
193.568,-646.3325117321492,434.2397655888588,-203.25448051619395
193.576,-642.1739643206256,361.69156333723646,-215.2048354725285
193.584,-635.3428677488389,298.4348236207233,-227.18846840599406
193.592,-625.9097266726924,225.74319567089643,-249.77054899104533
193.6,-614.0521348554724,152.9367952714489,-258.9216897984669
193.608,-599.671368435397,73.76407018046527,-266.2023757797711
193.616,-582.9266280836016,2.8279051078658846,-276.3480266755944
193.624,-563.8347636491887,-59.0530583904165,-265.11836153192326
193.632,-542.5503840753698,-132.95377948437286,-305.0018441395783
193.64,-519.0755734068366,-194.57748780400198,-286.47813219681143
193.648,-493.57587622701567,-269.9487062844987,-273.7566597062182
193.656,-465.96320898258654,-345.48444740656385,-294.20840339047777
193.664,-436.7199398900519,-411.675340979226,-309.07726654366746
193.672,-405.67527258338436,-485.8457209637514,-312.1968974339779
193.68,-373.1434781390445,-549.4104983363779,-325.0217184844216
193.688,-339.0514576654306,-600.9051551963006,-355.3887039370875
193.696,-303.6748067447704,-662.5021930186164,-357.9264591907579
193.704,-267.17476773829236,-720.1100367070201,-388.4847937314629
193.712,-229.7244684891557,-777.4193543858106,-403.30821715030964
193.72,-191.30614423292351,-826.1477729548981,-420.7623105940377
193.728,-152.2580222917377,-873.9403507612774,-431.5981033991429
193.736,-112.67891280148123,-904.2707987574288,-437.9952048215449
193.744,-72.66708183123023,-938.3915680819524,-467.0073664218594
193.752,-32.29310179411877,-954.4654029685897,-465.8223602197416
193.76,8.166725410685745,-976.8376722059442,-495.6441133859815
193.768,48.55072850879426,-981.6942755292993,-493.9395822599851
193.776,88.63072030049631,-988.5750896094432,-527.407344535401
193.784,128.21434396608655,-993.0075091094313,-517.1632568662252
193.792,167.32343065667783,-990.5968961680509,-528.4328736882001
193.8,207.47982816542444,-1089.1331667103989,-736.8142524072638
193.808,244.91369266941925,-1055.8217397129897,-782.4894702751653
193.816,281.6601375151027,-1019.2513231456883,-783.963460147244
193.824,317.168263812115,-988.0688946280087,-802.3461748371465
193.832,351.42959928519906,-939.1991792178565,-796.3633894612897
193.84,384.417650758033,-890.1181928584065,-824.9376291833453
193.848,415.8568882550145,-838.3722669302741,-800.2951726874078
193.856,445.5281679570976,-772.1781036696235,-821.6468815331308
193.864,473.4794388066387,-715.8199797452531,-800.1205653599033
193.872,499.68374316000126,-646.8762537495827,-812.6107797029968
193.88,523.8721907123421,-567.3957348822042,-822.6485475500795
193.888,546.0054267289516,-496.05618653558156,-836.4701913767628
193.896,566.1766090840208,-418.38446053829097,-862.5317397174211
193.904,584.2780546410542,-337.12027099240197,-867.2297759926731
193.912,600.2207792704833,-255.48958190571412,-866.2176082293222
193.92,613.7914940067326,-174.81935800329455,-864.6366117471879
193.928,624.9892401852153,-88.10747861364013,-878.193551645562
193.936,633.9456674932518,-14.315415927958012,-862.0896456418346
193.944,640.4257786120345,57.0834810413498,-874.5768519867937
193.952,644.7421084609992,130.07296171777244,-882.8043391980361
193.96,646.3000664109853,218.04821124513094,-900.0203630914989
193.968,645.568997238776,297.4376843673384,-894.198145719716
193.976,642.4810350544911,376.0202931665577,-883.6973520712618
193.984,637.034502311423,457.0203528472317,-875.1884370742807
193.992,629.3248396774536,530.3088209505433,-875.1460735621598
194.0,619.2526153035265,609.3138955889322,-876.8295336617601
194.008,606.8220791097726,689.3706835589697,-879.8853162084856
194.016,592.3052534236438,746.6278044572099,-883.3858588086172
194.024,575.7072138659267,812.7130778383378,-881.1032845657104
194.032,557.1203694206396,869.1727323169939,-871.1848846767305
194.04,536.4807655776403,907.4906336029183,-845.3784538848123
194.048,513.889797635796,933.2583418584286,-831.2312272531293
194.056,489.5378499513929,964.0174505277855,-797.3762263866352
194.064,463.5703516005219,1000.0231545718906,-812.7979893454112
194.072,435.80068639993306,1007.2198030355169,-772.3583555717051
194.08,406.5566250624395,1017.6736189516084,-739.2284892967665
194.088,375.88862001815926,1020.4123143529162,-751.9586370102779
194.096,343.48929603886006,1074.0225276285635,-549.1553045997559
194.104,310.5781112610082,1095.709452242641,-554.9863708240639
194.112,276.43585357640234,1094.6058997221405,-532.7901878466397
194.12,240.29606328280173,1050.8113233276763,-493.60144346521054
194.128,204.7077959305739,1021.868197873434,-460.14077054226726
194.136,168.41298193189067,999.9807206982259,-449.4333027339622
194.144,131.78038397622407,974.7220507237273,-442.2571319843965
194.152,94.64194167060936,928.3082929151731,-443.6067822683572
194.16,57.36320488909539,886.7715034759073,-432.38740482425897
194.168,20.120242248101015,837.7527058459717,-423.09048253119755
194.176,-17.073079382838095,778.5955824406569,-386.47278856352085
194.184,-53.917595863753185,721.1728636536603,-388.7161560214871
194.192,-90.51841306776953,643.9402033747851,-362.2201094524653
194.2,-126.69793582522995,564.7253841342196,-363.16493180189485
194.208,-162.15805643335617,492.63617318157316,-363.9955795361637
194.216,-196.74791637631938,424.60486319762504,-347.42267678685585
194.224,-230.57365109406584,347.2642225473063,-334.2896259392167
194.232,-263.3472300799241,270.4960533549406,-305.15546858976757
194.24,-294.9603508734612,190.076199758638,-279.42104026034286
194.248,-325.39360930139526,116.70267635385895,-275.64353444337075
194.256,-354.44610305032944,37.44606195673755,-270.25700378849837
194.264,-382.07445930183775,-33.291325384774524,-266.798230315442
194.272,-408.217445172139,-105.33492103079836,-257.5027186003753
194.28,-432.93277989192313,-168.48788594449715,-222.01482524860893
194.288,-455.6896987986139,-241.64792708226076,-233.51430003976978
194.296,-476.6851484268873,-323.8330345172093,-221.06897396127596
194.304,-495.8371568390242,-412.1528947877446,-210.63363454441566
194.312,-513.3547123131934,-493.76223440120236,-200.8030700373534
194.32,-528.7161055018513,-554.1764938655106,-189.30020869880144
194.328,-542.0980910574943,-633.0862604442563,-170.7743180791839
194.336,-553.6433394585969,-692.6706408609623,-143.62563950744664
194.344,-562.9624053079357,-743.9032188330161,-131.96681981949746
194.352,-570.2383160016026,-781.0394329517894,-131.25190734209588
194.36,-575.4771529649288,-814.5954562912319,-108.2546162802373
194.368,-578.8726226636286,-854.491292820011,-95.64331386418448
194.376,-580.0401343023265,-890.853694496368,-62.06612849188273
194.384,-579.2488132913503,-923.5100888342013,-38.20313601976199
194.392,-576.5462230576999,-941.2701155691666,-22.873214703071408
194.4,-571.7751190675285,-960.8300677106475,-36.354343752217716
194.408,-565.0195734377866,-975.8355792542252,-29.46016851839619
194.416,-557.0296287380296,-1004.6253519416081,86.12812943352235
194.424,-546.6758665226808,-1014.9677574382522,102.63761893285172
194.432,-535.038938159371,-1048.2915513588243,105.92144188459905
194.44,-521.3640817447529,-1047.5006065617542,123.98645523530821
194.448,-506.945659951129,-1097.4769707341795,107.72233874816062
194.456,-490.10517681283955,-1104.7995505146696,95.50157584496235
194.464,-472.11303508917746,-1018.8344847380923,93.70966066357958
194.472,-452.39232812738777,-996.4647617335678,113.3054918310232
194.48,-431.21402598320753,-966.6518627645403,111.84606647088086
194.488,-408.91213595438944,-930.1525732483832,107.70764723593516
194.496,-385.58819391880775,-886.9413783879967,120.53928236115318
194.504,-361.11236057572154,-834.4437136355108,157.2633076248671
194.512,-335.8944968198945,-772.8141762352435,174.30248131854606
194.52,-309.7768815536541,-713.1990267760219,191.15605494379088
194.528,-283.04732759466157,-652.6168031140854,203.50994050828265
194.536,-255.72102999428375,-592.0467984366342,213.586761140572
194.544,-227.8675505339356,-523.5518072973829,235.05699260016766
194.552,-199.65151559235983,-450.82970869962105,226.28307428145254
194.56,-171.0947088204875,-378.90140817410906,238.552649519605
194.568,-142.52175964200796,-292.9360427627215,267.01808223776646
194.576,-113.88648356404728,-209.2177616937687,254.85482625167356
